collaboration_id,collaboration_name,song_id,artist_id
7073,Samantha Blake,23558,20753
7074,Jonathan Conway,23565,20758
7075,Jon Welch,23566,1734
7076,Stephen Fletcher,23569,20761
7077,Rachel Brown,23570,20762
7078,Jennifer Hunter,23574,20765
7079,Michael Price,23575,20766
7080,Jessica Holden,23581,20772
7081,Danny Rose,23582,20773
7082,Derrick Garrison,23584,20775
7083,John Mills,23589,20780
7084,Jennifer Sullivan,23595,20786
7085,Christopher Prince,23600,20791
7086,Julia Fleming,23603,20794
7087,Carl Vazquez,23604,20795
7088,Pamela Jordan,23607,20798
7089,Natalie Boyd,23608,20799
7090,Donna Ferguson,23612,20803
7091,Mark Yates,23613,15587
7092,Courtney Haas,23619,20809
7093,Jean Herrera,23623,20812
7094,Ashley Mills DDS,23624,20813
7095,Kyle Robinson,23626,13461
7096,Corey Lopez,23627,20814
7097,Mario Stewart,23635,20820
7098,Jacob Patrick,23637,20822
7099,William Carr,23638,20823
7100,Joseph Rogers,23641,20825
7101,Jon Hernandez,23644,20828
7102,Jason Wilson,23645,20829
7103,Tonya Hicks,23646,20830
7104,William Henderson,23650,20834
7105,Melissa Perez,23653,19354
7106,Caleb Miller,23654,20836
7107,Mary Nicholson,23655,20837
7108,Yvonne Garrett,23659,20841
7109,Joshua Wright,23663,20845
7110,Paul Wright,23667,20848
7111,Morgan Norton,23673,20853
7112,Robert Mitchell,23675,20855
7113,Brad Bailey,23678,20857
7114,Heather Barrera,23685,1161
7115,Mark Ramirez,23691,20869
7116,Jonathon Harris,23692,20870
7117,Curtis Norris,23694,20872
7118,Kenneth Harrison,23703,20880
7119,Andrew Duncan,23704,20881
7120,Tanya Weber,23706,9452
7121,Michael Gay,23719,20892
7122,Janice Smith,23721,20894
7123,Valerie Smith,23727,20897
7124,Mary Rocha,23731,20900
7125,Anthony Wilson,23740,20905
7126,Courtney Bailey,23742,20907
7127,Christopher Beck,23745,20908
7128,Debra Horton,23747,20910
7129,Karen Davis,23748,20911
7130,Joy Richard,23750,20913
7131,Jason Sanchez,23751,20914
7132,Chad Parsons,23752,20915
7133,Robert Wells,23755,5025
7134,Marilyn Clarke,23756,13661
7135,Joseph Thomas,23757,20917
7136,Justin Lawrence,23758,20918
7137,Lindsay Mcdowell,23759,20919
7138,Lisa Wheeler PhD,23772,20928
7139,Gabriel Molina,23773,20929
7140,Jacob Morris,23780,20936
7141,Nicholas Key,23783,20938
7142,David Mathews,23785,20940
7143,Megan Robbins,23790,20943
7144,Steven Riley,23805,20955
7145,William Taylor,23806,20956
7146,Kristin Dunn,23807,20957
7147,Lisa Cline,23808,20958
7148,Kathy Brown,23812,20962
7149,Misty Martinez,23813,20963
7150,David Reyes,23814,20964
7151,Linda Bishop,23816,20966
7152,Jordan Livingston,23817,20967
7153,Gregory Pierce,23825,20974
7154,Shelby Allen,23829,20978
7155,Tyler Johnson,23833,20981
7156,Adam Morris,23836,20983
7157,Nicole Garcia,23837,20984
7158,John Morse,23838,20985
7159,Nathan Davis,23840,11368
7160,Beth Fields,23841,20986
7161,Deborah Miller,23848,20991
7162,Gabrielle Mcclure,23850,20993
7163,Justin Stevenson,23855,20997
7164,Renee Carlson,23859,21001
7165,Juan Cooper,23862,15799
7166,Kayla Wright,23863,21002
7167,Timothy Jackson,23869,21008
7168,Elizabeth Swanson,23873,21012
7169,Laura Smith,23876,8557
7170,Mrs. Courtney Hatfield,23879,21016
7171,Vanessa Evans,23892,21025
7172,Mr. Michael Benson,23893,21026
7173,Brittney White,23894,21027
7174,Richard Myers,23895,21028
7175,Chase Poole,23898,20750
7176,Tina Preston,23899,21030
7177,Sonya Foster,23901,21032
7178,Cathy Roberts,23902,21033
7179,Brian Norman,23909,21038
7180,Christina Kim,23911,21040
7181,Howard Moses,23919,6882
7182,Deborah Sosa,23921,21048
7183,Anthony Davis,23924,21051
7184,Steven Copeland,23927,21054
7185,Michael Smith,23930,21057
7186,Christopher Collins,23934,21061
7187,Erika Patel,23937,21063
7188,Kevin Clark,23940,21066
7189,Stephanie Fuller,23943,21069
7190,Nicholas Walker,23945,21070
7191,Jessica Carroll,23946,21071
7192,Peter Stevens,23947,16921
7193,Debra Higgins,23948,21072
7194,Derek Wheeler,23949,21073
7195,Linda Wong,23950,319
7196,Abigail Fischer,23952,791
7197,Larry Salazar,23959,3068
7198,Bryan Lloyd,23968,21086
7199,Kristine Moses,23970,13344
7200,Nathan Schmidt,23971,21088
7201,Jennifer Goodwin,23972,21089
7202,Sean Henderson,23979,4838
7203,Oscar Brewer,23981,3085
7204,Barbara Andrade,23986,13924
7205,David Pena,23987,21099
7206,Lacey Sanchez,23988,21100
7207,Jerry Herman,23997,21107
7208,Jesse Copeland,24006,15877
7209,Miranda Gardner,24012,19443
7210,Joshua Clark,24017,21121
7211,Aaron Jimenez,24023,21125
7212,John Phillips,24024,21126
7213,Kathleen Warren,24033,21135
7214,Daniel Curry,24035,21137
7215,Barbara Potter,24036,21138
7216,Heather Wilkins,24038,21140
7217,Charles Mills,24039,21141
7218,Kristopher Reynolds,24040,21142
7219,Omar Henderson,24044,21146
7220,Ashley Mora,24046,21147
7221,Matthew Clark,24048,21149
7222,Dana Moran,24051,17130
7223,Courtney Nunez,24052,21151
7224,Samantha Perkins,24053,21152
7225,Michael Villa,24056,21155
7226,Courtney Clay,24058,21156
7227,Brad Stevens,24062,9803
7228,Mrs. Sarah Baker,24079,21176
7229,Audrey Myers,24082,21179
7230,Daniel Weaver,24086,21183
7231,Jaime Hughes,24089,21185
7232,Judith Mcmillan,24091,21187
7233,Christina Davis,24092,21188
7234,Carolyn Franklin,24094,21190
7235,Laura Holden,24102,21197
7236,Samantha Page,24106,4353
7237,Victoria Mcconnell,24110,21204
7238,Tyler Mitchell,24113,21207
7239,Julia Cruz,24122,21216
7240,Stephen Howell,24125,592
7241,Carlos Curry,24127,18769
7242,Todd Lewis,24132,21221
7243,William Miller,24134,9263
7244,Hannah Moore,24137,21223
7245,Joseph Kidd,24140,21226
7246,James Potts,24141,21227
7247,Diane Richmond,24148,21233
7248,Barbara Jordan,24149,21234
7249,Adrian Ball,24151,21236
7250,Benjamin Soto,24160,21244
7251,Monica Bennett DDS,24163,21246
7252,Samuel Castro,24164,21247
7253,Lori Hanson,24167,5210
7254,Ashley Lee,24168,21250
7255,Tammy Banks,24172,5055
7256,Danielle Martin,24175,21255
7257,Robert Tyler,24176,21256
7258,Jessica Schmidt,24178,21257
7259,Kathleen Rivera,24179,21258
7260,Victoria Rodriguez,24180,21259
7261,Daniel Boyd,24182,21261
7262,Brandon Allison,24186,21265
7263,Jamie Taylor,24187,21266
7264,Joseph Rivera,24190,21269
7265,Kimberly Harvey,24193,21271
7266,Thomas Ortiz,24194,21272
7267,Megan Vance,24207,14364
7268,Damon Sheppard,24208,21282
7269,Laura Adams,24210,17639
7270,Victoria Patrick,24212,4492
7271,Melissa Cook,24215,9618
7272,Jeffrey Stevens,24218,21288
7273,Ronald Jones,24223,21292
7274,Jamie Patel,24226,21295
7275,Patricia Gonzalez,24233,21301
7276,Erika Jennings,24234,21302
7277,Jonathan Fowler,24236,21304
7278,Emily Wall,24242,21308
7279,Ashley Johnson,24245,332
7280,Daniel Russell,24250,21312
7281,Anna Bentley,24252,21314
7282,April Powell,24253,6700
7283,Sherry Roberts,24255,17479
7284,Billy Mcgee,24258,21317
7285,Eric Rivera,24259,21318
7286,Ms. Elizabeth Thompson,24269,21326
7287,Debra Welch,24279,21333
7288,Heidi Payne,24280,9535
7289,Rebecca Sanders,24285,15742
7290,Joseph Thompson,24286,21337
7291,Melinda Spencer,24288,21338
7292,Julie Pennington,24299,21347
7293,Charles Clark,24300,21348
7294,Austin Contreras,24302,21350
7295,Stephen Mccarthy,24303,21351
7296,Cynthia Singh,24312,21357
7297,Dean James,24313,21358
7298,Johnny King,24316,10096
7299,Robert Brown DDS,24319,7974
7300,Austin Rojas,24322,21365
7301,Tina Mcfarland,24323,21366
7302,Russell Rose,24326,9196
7303,Mr. Logan Jones,24330,21371
7304,Carol Clark,24332,21373
7305,Sarah Stanley,24334,14989
7306,Connie Lewis,24337,21376
7307,Edgar Barber,24342,7198
7308,Karla Thomas,24343,21380
7309,Gary House,24345,21381
7310,Patricia Roberts,24350,21386
7311,Katrina Porter,24351,21387
7312,Ana Thomas,24354,8569
7313,Carly Stanley,24355,21388
7314,Samantha Williams,24357,7558
7315,Gabriel Walsh,24360,20839
7316,Benjamin Harrington,24365,226
7317,George Knight,24369,21394
7318,Caitlin Alvarez,24378,17604
7319,Angela Pratt,24379,21401
7320,Dr. Stephanie Allison,24384,21405
7321,Gregory Taylor,24387,2488
7322,Erika Duncan,24391,21411
7323,Devin Jones,24393,21412
7324,Mrs. Anne Garrett,24396,21415
7325,James Nielsen,24397,21416
7326,Catherine Ayala,24400,21419
7327,Christine Skinner,24402,9442
7328,Donald Herrera,24411,21425
7329,Bradley Murray,24412,21426
7330,Stacy Chavez,24413,21427
7331,Derrick Buchanan,24415,21429
7332,Levi Bryan,24422,21435
7333,Jeremy Brown,24428,21441
7334,Larry Avila,24430,2452
7335,Janice Mercer,24435,21447
7336,William Nguyen,24437,21448
7337,Charles Michael,24438,21449
7338,Mrs. Christina Bennett MD,24439,21450
7339,Jonathan Mckee,24443,21454
7340,Jennifer Rodgers,24447,21457
7341,Gabriela Spencer,24460,21468
7342,Thomas Kemp,24462,21470
7343,Laura Nguyen,24463,21471
7344,Willie Gomez,24464,21472
7345,Olivia Edwards,24467,21475
7346,Barbara Hart,24468,21476
7347,Richard Cole,24470,21478
7348,Taylor Wilson,24476,18581
7349,Martha Davis,24477,21483
7350,Lisa West,24478,21484
7351,Stephanie Griffith,24479,21485
7352,Lindsay Chavez,24481,21487
7353,Jason Lee,24482,11358
7354,Ronald Lewis,24483,21488
7355,Dale Silva,24487,7920
7356,Julie Thompson,24488,4233
7357,Darrell Orr,24493,17146
7358,Elizabeth Herrera,24496,8513
7359,Dana Callahan,24500,21497
7360,Scott Moore,24506,21503
7361,George Herman,24509,21506
7362,Jeffery Johnson,24511,4413
7363,Kimberly Murphy,24514,21508
7364,Maria Ross,24516,21510
7365,Rodney Becker,24522,21515
7366,Julian Young,24525,21518
7367,Robert Frank,24526,21519
7368,Jimmy George,24530,21523
7369,Susan Kane,24531,21524
7370,Eric Hoover,24532,21525
7371,Crystal Ayers,24549,21538
7372,Mr. Daniel Dixon,24552,21540
7373,Kaitlyn Rosario,24556,21544
7374,Jacqueline Martin,24557,21545
7375,Austin Frank,24558,21546
7376,Hannah Jennings DDS,24562,21550
7377,Charles Zuniga,24563,6844
7378,Billy Richmond,24565,21552
7379,Heather Long,24568,21554
7380,Ashley Gibson,24572,21558
7381,Thomas Clark,24574,21560
7382,Mr. Thomas Turner II,24576,21562
7383,Abigail Fletcher,24578,21563
7384,Benjamin Pena,24582,13665
7385,Amanda Jones,24586,21570
7386,Michael Downs,24587,21571
7387,Aaron Rojas,24592,21575
7388,Thomas Holden,24594,21576
7389,Andrew Thompson,24595,21577
7390,Michael Perez,24602,14880
7391,Theresa Graves,24607,21586
7392,Linda York,24611,21590
7393,Carrie Kramer,24612,21591
7394,Amanda Alexander,24617,21594
7395,Bobby Walsh,24619,18883
7396,Pamela Blackburn,24627,21602
7397,Crystal Perry,24630,21605
7398,Andrew Davidson,24634,4286
7399,Jason Shannon,24638,1359
7400,Samuel Clark,24639,21611
7401,Harold Ortega,24640,5709
7402,Phillip Stein,24641,21612
7403,Erica Holder,24643,12720
7404,Jonathan Brown,24644,7157
7405,John Sandoval,24645,8555
7406,Joseph Henderson,24647,21615
7407,Nicholas Mcdonald,24650,20403
7408,Clinton Horne,24651,16541
7409,Patricia Howell,24654,21619
7410,Mark Dean,24655,7405
7411,Albert Hernandez,24658,21621
7412,Jackie Webb,24665,21627
7413,Michael Berger,24666,21628
7414,Robert Humphrey,24667,4380
7415,Devin Horton,24671,20583
7416,Amanda Rivers,24673,21632
7417,Diana Delacruz,24674,21633
7418,Michael Baker,24677,21635
7419,April Jenkins DDS,24680,21638
7420,Philip Nelson,24681,21639
7421,Rebecca George MD,24688,21646
7422,Corey Johnson,24690,21647
7423,Kaitlyn Sosa,24692,2016
7424,Mark Price,24698,21651
7425,Felicia Mcfarland,24699,21652
7426,Gloria Burns,24703,21656
7427,Sierra Douglas,24713,21663
7428,Christopher Santana,24714,12406
7429,Elaine Love,24715,21664
7430,Alicia Smith,24719,7464
7431,Mrs. Jennifer Stephens,24722,21669
7432,Matthew Guzman,24724,21671
7433,Angela Alexander,24726,5841
7434,Johnathan Miranda,24727,21673
7435,Thomas Stevens,24729,21675
7436,Joyce Morrison,24730,21676
7437,Robert Mccarthy,24737,21683
7438,Carolyn Mccann,24739,15085
7439,Taylor Henderson,24748,21690
7440,Brandon Webb,24753,21695
7441,Natalie Johnson,24756,21698
7442,Michael Williams,24761,21701
7443,Monique Hopkins,24766,21705
7444,Alexandra Gonzalez,24767,12497
7445,Cathy Thomas,24769,21707
7446,Sharon Ellis,24776,9837
7447,Catherine Phillips,24794,21727
7448,Jimmy Walker,24795,21728
7449,Dominic Wright,24803,21733
7450,Sarah Smith,24804,21734
7451,Julie Arellano,24805,21735
7452,Elizabeth Moore,24809,11078
7453,Megan Sanchez,24815,12076
7454,Tammy Webb,24818,21742
7455,Christopher Russo,24820,21743
7456,Michael Kramer,24825,21747
7457,Kayla Mason,24828,5981
7458,Philip Perkins,24829,21750
7459,Michelle Villarreal,24835,21755
7460,Timothy Harris,24840,21759
7461,Adam Harris,24842,21760
7462,Andrew Rich,24849,21767
7463,Dana Hernandez,24852,15320
7464,Vincent Wallace,24855,21772
7465,Tasha Bowen,24856,301
7466,Jeanne Reyes,24867,10104
7467,Ann Hobbs,24876,21786
7468,Ryan Reyes,24882,21792
7469,Michael Romero,24883,21793
7470,Jeffrey Walker,24891,21801
7471,James Snyder,24895,21803
7472,Christina Holmes,24901,21808
7473,Justin Gray,24907,21812
7474,Wesley Hall,24911,21816
7475,Rachel Chan,24925,21827
7476,Scott Jones,24930,18674
7477,Roy Williamson,24935,21833
7478,Miss Amanda Jones,24939,21836
7479,Joanne Walker DDS,24948,4856
7480,Ashley Mahoney,24956,21847
7481,Jesse Evans,24958,21849
7482,Stephanie Jones,24961,21852
7483,John Carey,24962,21853
7484,Matthew Coleman,24964,21855
7485,Mary Gardner,24967,21858
7486,Laurie Cooley,24970,3463
7487,Alan George,24972,21862
7488,Anthony Lowery,24976,21866
7489,Richard Macias,24977,21867
7490,Brandi Meyer,24980,21869
7491,Elizabeth Wagner,24981,14529
7492,Chris Murphy,24984,21871
7493,Stephanie Wiley,24988,17177
7494,Brandon Huffman,25000,21883
7495,Amy Lewis,25002,21885
7496,Kim Cooper,25009,21891
7497,Jessica Peterson,25010,21892
7498,Jo Ross,25012,21894
7499,Rhonda Newman,25014,1999
7500,Diane Paul,25015,1829
7501,Virginia Gray,25018,5034
7502,Cynthia Alvarez,25022,1979
7503,Brian Baldwin,25030,21907
7504,Angela Phelps,25033,6735
7505,Joshua Cannon,25035,21911
7506,Michael Ford,25038,21914
7507,Sharon Freeman,25039,21915
7508,Todd Meza,25045,20283
7509,Donald Rogers,25049,13843
7510,Jennifer Hicks,25064,5226
7511,Francisco Lee,25065,21934
7512,Raymond Fry,25068,3208
7513,Matthew Peters,25071,8900
7514,Sherry Sanders,25073,21940
7515,Nicholas Clark,25075,21942
7516,Phyllis Booth,25077,21943
7517,Andrew Landry,25078,21944
7518,Sean Green,25084,21950
7519,Mason Martin,25086,4161
7520,Megan Henderson,25092,13797
7521,Jackson Villarreal,25094,21957
7522,Scott Reyes,25098,21961
7523,Randy Hall,25099,21962
7524,Brian Banks,25100,21963
7525,Brittany Mcmahon,25101,21964
7526,Natalie Carlson,25106,21969
7527,Jennifer Manning,25109,21971
7528,Jean Caldwell,25110,21972
7529,Julie Galvan,25114,124
7530,Ethan Crawford,25116,2180
7531,Catherine Potter,25117,21977
7532,Jesse Smith,25119,21979
7533,Glenn Suarez,25120,21980
7534,Norman Wilson,25122,21981
7535,Mrs. Kelly Rodriguez MD,25127,8286
7536,Kevin Lee,25132,6521
7537,Justin White,25135,17139
7538,Emily Fox,25136,21989
7539,Andrew Flores,25137,7003
7540,Shirley Hernandez,25140,21992
7541,Gregory Mckinney,25141,16111
7542,Jacob Fox,25143,21994
7543,Curtis Johnston,25149,22000
7544,Colleen Gardner,25150,22001
7545,Lindsey Hudson,25152,22003
7546,Justin Davis,25154,22005
7547,Erica Scott,25157,22008
7548,David Allison,25162,22013
7549,Devin Ward,25165,22016
7550,Jacqueline Proctor,25169,22020
7551,Nichole Petersen,25175,22025
7552,Jason Ingram,25179,22028
7553,Karen Lawrence,25182,22031
7554,William Rosario,25183,22032
7555,Andrew Walters,25184,22033
7556,David Marshall,25185,22034
7557,Luis Sellers,25188,22037
7558,Terry Juarez,25189,22038
7559,Trevor Morris,25191,22040
7560,Dean Parks,25194,22043
7561,Kelsey Banks,25195,22044
7562,Claudia Keller,25199,22047
7563,Karen Blankenship,25200,22048
7564,Brent Porter,25210,22055
7565,Cynthia Ruiz,25211,5197
7566,Sarah Nguyen,25217,22059
7567,Jessica Peterson,25220,22061
7568,Tanya Collins,25222,22063
7569,Luke Ward,25223,22064
7570,Lisa Guerra,25234,4070
7571,Colin Williams,25238,22074
7572,Benjamin Strong,25244,12908
7573,Benjamin Robinson,25245,22080
7574,Rodney Davis,25247,22082
7575,Robert Sherman,25250,22083
7576,Karina Butler,25257,22089
7577,Kelsey Rodriguez,25259,22091
7578,Jennifer Adams,25262,22094
7579,Kristin Reynolds,25267,22099
7580,Erin Garcia,25272,22103
7581,Emily Gilbert,25276,22106
7582,Kurt Thomas,25279,4805
7583,Jennifer Orr,25280,22109
7584,Mary Garcia,25283,22112
7585,Brandon Rogers,25285,22114
7586,William Zhang,25286,22115
7587,Troy Jackson,25293,22122
7588,Elizabeth Irwin,25294,22123
7589,Amanda Cobb,25299,22127
7590,Joseph Mcpherson,25302,22130
7591,Adam Foster,25305,13229
7592,James Henderson,25310,22135
7593,Brian Lee,25311,22136
7594,Adam Colon,25315,22140
7595,Jeffrey Cunningham,25316,6100
7596,Matthew Smith,25319,22143
7597,Justin Mcintyre,25324,8754
7598,Cynthia Anderson,25329,22151
7599,Karen Leonard,25332,22153
7600,Richard Rush,25335,22156
7601,Aaron Williams,25337,22158
7602,Chad Newman,25343,22164
7603,Julie Kim,25345,22166
7604,Nichole Kane,25346,22167
7605,Jennifer Flores,25347,22168
7606,John Frey,25349,711
7607,Debbie Randolph,25356,22175
7608,William Martin,25360,22179
7609,Katrina Johnson,25364,22181
7610,Melissa Smith,25372,22189
7611,Cynthia Silva,25376,3034
7612,Michael Stone,25385,8494
7613,Cody Welch,25393,22203
7614,Robert Murphy,25394,18106
7615,Rebekah Johnson,25395,1746
7616,Julia Harris,25396,22204
7617,Heather Perry,25399,22207
7618,Kyle Soto,25402,22209
7619,David Peters,25405,22212
7620,Edward Bowman,25407,22214
7621,Mark Berg,25410,17883
7622,Bruce Russell,25418,22219
7623,Adam Massey,25427,22226
7624,Christopher Huynh,25428,22227
7625,John Mueller,25431,22230
7626,Sandra Garcia,25432,22231
7627,Alison Garcia,25434,4215
7628,Ashley Weaver,25437,22234
7629,Mathew Wolfe,25438,22235
7630,Amy Garza,25441,22238
7631,Jamie Russo,25442,22239
7632,Stephanie Bartlett,25443,22240
7633,Summer Collins,25444,22241
7634,Casey Mccarthy,25445,22242
7635,Elizabeth Santana,25451,4936
7636,Raymond Padilla,25453,22247
7637,James Oconnor,25456,22250
7638,Maria Lane,25459,5899
7639,Bryan Garcia,25460,22253
7640,Patricia Morris,25462,22254
7641,Tina Green,25466,14051
7642,James Jones,25467,22258
7643,Gregory Shaw,25468,4402
7644,Debra Floyd,25469,2414
7645,Heather Eaton,25477,2414
7646,Jack Rodriguez,25483,3459
7647,Shawn Morgan,25485,22270
7648,Andrea Nguyen,25495,22279
7649,Thomas Rodriguez,25498,21398
7650,Richard Moore,25500,21433
7651,Diane Mitchell,25501,22283
7652,Tracy Klein,25507,22286
7653,Bryan Rodriguez,25508,22287
7654,Jenna Martin,25513,22291
7655,Eric Gallagher,25518,1093
7656,Jared Casey,25519,22295
7657,Matthew Hall,25526,22301
7658,Christopher Hammond,25527,4113
7659,James Guerrero,25530,22303
7660,Sabrina Rice,25532,22304
7661,David Davenport,25537,22307
7662,Henry Wallace,25548,22314
7663,Emily Bradford,25551,22317
7664,Michelle Jimenez,25553,22319
7665,Jean Hammond,25554,22320
7666,Antonio Joyce,25555,22321
7667,Susan Baker,25558,22324
7668,Janet Fitzgerald,25563,22329
7669,Christopher Ashley,25565,17032
7670,Matthew Lucas,25566,22331
7671,Veronica Brown,25567,22332
7672,Stacey Harris,25569,22333
7673,Richard Contreras,25575,22337
7674,Kevin Burke,25576,22338
7675,Jermaine Lamb,25582,22343
7676,Jose Vazquez,25583,22344
7677,David Doyle,25585,22346
7678,Felicia Morrison,25586,22347
7679,Thomas Thomas,25591,22350
7680,Adam Alvarado,25593,22352
7681,Carmen Fischer,25599,22356
7682,Joseph Hoffman,25606,22361
7683,Mario Larsen,25610,22365
7684,Peter Norton,25621,22374
7685,Barbara Davis,25625,22378
7686,Joseph Smith,25626,22379
7687,Brian Garcia,25630,22383
7688,Michael Singleton,25631,22384
7689,Michaela Orr,25635,22387
7690,Edward Smith,25641,22390
7691,Brenda Santana,25642,22391
7692,Danielle Smith,25646,22395
7693,Jordan Rodriguez,25650,6699
7694,Jessica Bryant,25660,22405
7695,Richard Jackson,25664,22408
7696,Jeffrey Avery,25665,873
7697,Robert Cook,25667,22410
7698,William Green,25670,22413
7699,Christy Harrison,25672,22415
7700,Amy Nelson,25674,22416
7701,Levi Barrera,25675,22417
7702,Kristina Mccoy,25676,22418
7703,Dennis Johnson,25677,22419
7704,Katie Stevenson,25684,2904
7705,Kyle Vasquez,25689,22429
7706,Sarah Griffin,25699,1423
7707,Katelyn Oliver,25700,22437
7708,David Cowan,25703,22439
7709,Evan Bartlett,25705,19969
7710,James Gray MD,25706,22440
7711,Joseph Deleon,25707,22441
7712,Jill Boyd DDS,25708,22442
7713,Douglas Berg,25712,22445
7714,Jeremy Mcneil,25713,22446
7715,David Johnson,25715,22448
7716,Connor Boyd,25717,22450
7717,William Ponce,25718,22451
7718,Andrew Schroeder,25725,22457
7719,Martha Hunt,25728,3655
7720,Shane Burke,25731,22462
7721,Ruben Powers,25738,22469
7722,Jennifer Thomas,25739,22470
7723,Kristine Harris,25747,22477
7724,Ruth Montgomery,25752,22481
7725,Madison Russell,25757,22486
7726,Deanna Parker,25762,22490
7727,Katie Duncan,25763,22491
7728,Brian Cruz,25766,22493
7729,Joshua Butler,25767,22494
7730,Monique Mercer,25774,22500
7731,Ashley Duran,25778,22502
7732,Eugene Myers,25780,22503
7733,Carlos Lowe,25783,17699
7734,Justin Guerra,25793,2062
7735,Joe Hale,25802,22521
7736,Marie Sutton,25803,22522
7737,Brandon Reid,25808,4924
7738,Jody Chang,25813,22529
7739,Elizabeth Gordon,25816,22531
7740,Michael Serrano,25817,22532
7741,Wesley Richardson,25820,22535
7742,Joshua Graham,25822,22537
7743,Jennifer Ramos,25824,22538
7744,Dana Gonzalez,25825,22539
7745,John Watson,25826,22540
7746,Julia Beasley,25827,1501
7747,Elizabeth Medina,25831,22543
7748,Nicole Carter,25835,22546
7749,James Perez,25836,22547
7750,Darrell Bauer,25837,22548
7751,Beth Shaffer,25843,19897
7752,Sarah Rice,25844,22553
7753,Richard Love,25847,22556
7754,Teresa Solis,25848,22557
7755,Sara Matthews,25850,22558
7756,Jeremiah Hendrix,25854,22560
7757,Karen Yang,25855,22561
7758,William Hodge,25861,22566
7759,Jesse Montgomery,25863,22568
7760,Laura Ray,25866,22571
7761,Anna Parsons,25871,22574
7762,Alexis Thompson,25873,22576
7763,Victoria Stokes,25886,22585
7764,Amanda Joseph,25887,21651
7765,Richard Phillips,25888,22586
7766,Lori Gonzalez,25892,22589
7767,Drew Robinson,25895,5884
7768,Cynthia Payne,25896,22592
7769,James Lara Jr.,25897,22593
7770,Hannah Moore,25899,22595
7771,Timothy Garrett,25901,22596
7772,Ashley James,25902,22597
7773,Amanda Lindsey,25906,22600
7774,Cody Taylor,25916,22608
7775,Aaron Andrews,25917,22609
7776,Norma Thomas,25918,22610
7777,Andrea Hernandez,25922,22614
7778,Miss Kristen Franklin,25923,22615
7779,George Bennett,25925,22617
7780,Stephanie Bonilla,25927,22619
7781,Rick Butler,25928,22620
7782,Jonathan Diaz,25930,22622
7783,Joshua Barnes,25932,22623
7784,Michele Murphy,25951,22636
7785,Amy Yang,25953,22638
7786,Alexander Lowe,25954,22639
7787,Brittany Ball,25956,22641
7788,Madeline Young,25958,22642
7789,Dr. Tracy Rodriguez,25959,22643
7790,Heather Garrett,25960,22644
7791,Tracey Johnson,25961,22645
7792,Robin Blanchard,25967,226
7793,Cheryl Robinson,25968,22651
7794,Dalton Bright,25969,22652
7795,Christopher Chavez,25971,22654
7796,Jason Castaneda,25979,22661
7797,Amy Wallace,25982,22663
7798,Jason Moss,25983,22664
7799,Julia Kim,25984,10547
7800,Louis Collins,25987,22667
7801,Jeffery Simmons,25991,21999
7802,Michael Roberts,26002,22678
7803,Jessica Harris,26010,22684
7804,Andrew Martin,26013,22472
7805,Zachary Brown,26017,22690
7806,Robert Brown,26018,22691
7807,Nicole Gomez,26021,22692
7808,Michael Cain,26028,22698
7809,Joshua Palmer,26031,6963
7810,Alisha James,26032,22700
7811,Anthony Eaton,26033,22701
7812,Cynthia Garcia,26038,22704
7813,Caleb Washington,26040,22706
7814,Amber Shelton,26042,22708
7815,Susan Hill,26043,22709
7816,Brian Preston,26044,22710
7817,Jonathan Anderson,26048,22714
7818,Brandon Potter,26051,22715
7819,Mr. David Roberts Jr.,26052,6698
7820,Veronica Silva,26055,22717
7821,Mr. Mark Rodriguez,26057,22719
7822,Angela Moreno,26061,22722
7823,Amy Lee,26062,2960
7824,Lindsey Torres,26064,15
7825,Julie Holmes,26065,10559
7826,Charles Simmons,26067,22724
7827,Martin Price,26074,22729
7828,Albert Bennett,26076,13171
7829,Devin Oconnor,26078,17499
7830,Ryan Garrett,26079,22732
7831,John Anderson,26083,22733
7832,Adam Cook,26085,22735
7833,Howard Horne,26087,22737
7834,John Turner,26093,22742
7835,Janet Lawson,26095,22654
7836,Marissa Smith,26104,16479
7837,Susan Davis,26105,3402
7838,Connor Chapman,26106,22750
7839,Ms. Holly Turner,26112,13441
7840,Jennifer Burns,26116,22756
7841,Jonathan Lopez,26118,22758
7842,Scott Smith,26119,22759
7843,James Pineda,26125,22762
7844,Amanda Taylor,26128,22765
7845,Bryan Hernandez,26132,22768
7846,Lauren Brown,26136,10594
7847,Samantha Acosta,26137,22772
7848,Jennifer Johnston,26142,5315
7849,Kelly Murphy MD,26144,22777
7850,Melissa Maldonado,26147,22780
7851,Logan Nelson,26152,11
7852,Michael Johnson,26153,22785
7853,Tiffany Flores DVM,26154,22786
7854,Sylvia James,26156,22788
7855,Kyle Conner,26167,22798
7856,Belinda Bruce,26169,22800
7857,Michael Chapman,26173,22802
7858,Nicole Bowers,26183,8365
7859,Robert Ingram,26188,22815
7860,Edward Skinner,26193,22820
7861,Kyle Jones,26199,22825
7862,Amanda Joseph,26202,22828
7863,Henry Carter,26203,4361
7864,Sarah Bowman,26204,11361
7865,Erin Chavez,26207,22831
7866,Shannon Hogan,26211,22835
7867,James Lang,26214,22838
7868,Katelyn Medina,26215,22839
7869,Mrs. Sarah Davis,26216,2907
7870,Madison Burton,26217,22840
7871,Todd Washington,26219,22842
7872,John Gamble,26223,22845
7873,Ryan Joyce,26230,10364
7874,Allison Horne,26234,22853
